index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
681089,627,6,31/08/2013,678,1,0,0,0,6502.658
696584,124,6,30/08/2014,364,1,0,0,0,3422.724
672409,20,4,03/01/2013,818,1,0,0,1,6701.1606
697560,4,7,15/12/2013,0,0,0,0,0,0.0
156991,497,2,25/11/2014,1324,1,1,0,0,11446.264
80296,92,5,12/07/2013,437,1,0,0,0,4368.5474
437209,23,6,13/06/2015,424,1,0,0,0,4280.2163
588442,676,2,09/06/2015,1953,1,0,0,0,11547.49
527252,591,4,17/04/2014,696,1,1,0,1,6929.701
206269,360,2,14/10/2014,712,1,0,0,0,6207.656
483779,918,6,05/07/2014,317,1,0,0,0,2875.2668
147951,349,7,11/01/2015,0,0,0,0,0,0.0
488050,536,5,19/06/2015,941,1,1,0,0,8975.659
326661,790,6,10/05/2014,865,1,0,0,0,7964.2354
396830,420,4,08/08/2013,362,1,0,0,1,3552.2373
18753,254,2,14/07/2015,301,1,1,0,0,3641.2612
533310,710,7,13/10/2013,0,0,0,0,0,0.0
249749,1020,6,13/06/2015,1204,1,0,0,0,9721.55
598980,444,1,30/12/2013,2225,1,0,0,1,16220.843
194550,547,4,26/03/2015,399,1,0,0,0,4426.3467
143736,120,7,28/04/2013,0,0,0,0,0,0.0
137411,126,3,13/05/2015,552,1,0,0,0,5004.324
201124,1013,1,30/03/2015,593,1,1,0,1,6793.0596
452228,16,4,28/03/2013,1033,1,1,0,1,9153.788
273062,597,7,06/04/2014,0,0,0,0,0,0.0
543939,6,2,02/06/2015,693,1,1,0,0,7015.433
228720,880,7,22/12/2013,0,0,0,0,0,0.0
288167,949,7,13/10/2013,0,0,0,0,0,0.0
321359,476,7,16/02/2014,0,0,0,0,0,0.0
477385,459,3,09/10/2013,1060,1,1,0,1,9354.654
677481,123,3,06/05/2015,1181,1,1,0,0,10324.126
476047,1061,6,05/10/2013,571,1,0,0,0,5435.5557
158935,728,4,18/12/2014,606,1,1,0,0,6469.1343
399302,765,7,29/06/2014,0,0,0,0,0,0.0
11673,713,1,18/02/2013,1670,1,1,0,0,15126.373
471060,79,6,21/02/2015,423,1,0,0,0,4276.5425
274767,121,1,30/09/2013,583,1,0,0,0,5166.458
228134,948,4,18/09/2014,1754,1,1,0,0,9672.314
664765,338,2,02/07/2013,679,1,1,0,0,7140.7046
312000,563,1,18/05/2015,684,1,1,0,0,7101.2437
291160,800,4,11/09/2014,442,1,0,0,0,4332.698
665789,756,4,02/01/2014,2650,1,0,0,1,16159.188
38929,394,6,29/11/2014,845,1,0,0,0,7485.682
344294,185,7,17/05/2015,0,0,0,0,0,0.0
521015,779,6,20/12/2014,554,1,0,0,0,5233.021
435085,601,2,04/06/2013,383,1,1,0,0,4644.5537
479837,262,3,22/05/2013,3296,1,0,0,0,20276.967
127641,174,1,01/06/2015,591,1,1,0,1,7011.1997
565509,951,6,20/06/2015,748,1,0,0,0,7080.592
408232,1091,7,22/06/2014,0,0,0,0,0,0.0
646409,228,4,28/08/2014,513,1,0,0,0,4971.012
400386,432,6,08/06/2013,1129,1,0,0,0,8907.148
442442,665,7,07/12/2014,0,0,0,0,0,0.0
376282,369,6,27/12/2014,556,1,0,0,1,5756.7217
523849,382,5,29/05/2015,688,1,0,0,0,6648.3545
352751,394,6,28/03/2015,708,1,0,0,0,6842.7124
413744,1054,5,26/07/2013,553,1,0,0,1,5113.1016
547121,469,5,14/02/2014,1480,1,0,0,0,10688.535
172163,349,2,10/06/2014,955,1,0,0,0,7629.7803
376690,8,7,02/11/2014,0,0,0,0,0,0.0
108312,328,4,18/06/2015,544,1,1,0,0,5818.866
567068,823,2,22/04/2014,567,1,0,0,1,5059.995
259309,481,6,18/05/2013,438,1,0,0,0,4308.9067
517374,773,5,25/01/2013,1056,1,1,0,0,9484.532
18330,661,6,12/04/2014,729,1,0,0,0,6767.044
214925,1026,7,28/04/2013,0,0,0,0,0,0.0
450509,969,1,01/09/2014,700,1,1,0,1,7259.137
614627,549,7,01/02/2015,0,0,0,0,0,0.0
161710,359,7,11/01/2015,0,0,0,0,0,0.0
99605,1036,6,30/05/2015,507,1,0,0,0,4961.3804
575562,900,4,01/01/2015,0,0,0,a,1,0.0
245061,274,7,08/09/2013,1391,1,0,0,0,7400.19
627649,625,1,04/03/2013,877,1,1,0,0,9535.83
692136,407,5,19/04/2013,272,1,0,0,0,2837.6418
294010,398,5,15/02/2013,573,1,0,0,0,5435.6836
378596,952,2,25/02/2014,437,1,0,0,0,4262.505
678441,385,5,05/06/2015,805,1,1,0,1,8348.606
330684,385,2,03/06/2014,745,1,1,0,0,8226.161
607005,620,6,02/02/2013,802,1,0,0,0,7210.443
386842,31,2,18/06/2013,566,1,1,0,0,6497.3145
246836,1097,1,03/03/2014,3804,1,1,0,0,17967.916
445617,918,1,18/05/2015,706,1,1,0,0,7645.144
29919,643,6,07/12/2013,1191,1,0,0,0,9489.643
285480,830,4,16/07/2015,551,1,1,0,1,5678.1064
71566,590,2,18/02/2014,314,1,1,0,0,3749.17
258279,749,7,07/06/2015,0,0,0,0,0,0.0
182189,2,7,04/05/2014,0,0,0,0,0,0.0
199503,148,5,10/07/2015,817,1,0,0,0,7173.1367
625816,1052,5,01/08/2014,784,1,1,0,1,7479.4683
3340,474,5,07/03/2014,800,1,1,0,0,7674.6665
282151,77,1,14/04/2014,973,1,1,0,1,10543.736
105266,668,4,25/06/2015,980,1,0,0,0,7497.1616
407491,929,4,09/10/2014,743,1,1,0,0,7094.1343
199197,366,7,01/03/2015,0,0,0,0,0,0.0
477258,863,6,28/09/2013,724,1,0,0,0,6599.784
431121,199,4,19/02/2015,661,1,1,0,0,6731.1416
557607,579,1,14/07/2014,1116,1,1,0,1,11257.02
87314,338,4,20/02/2014,668,1,1,0,0,6750.426
441001,479,5,30/05/2014,1902,1,0,0,1,13061.823
486265,108,4,15/08/2013,0,0,1,a,1,0.0
203969,10,4,26/12/2013,0,0,0,c,1,0.0
60617,634,2,28/10/2014,571,1,0,0,1,5230.445
600197,821,7,11/05/2014,0,0,0,0,0,0.0
526336,567,7,12/05/2013,0,0,0,0,0,0.0
37956,12,5,06/12/2013,815,1,1,0,0,7583.9785
65481,604,7,15/06/2014,0,0,0,0,0,0.0
36036,177,3,23/07/2014,471,1,0,0,1,4445.8525
350656,480,3,23/01/2013,725,1,1,0,0,7212.1904
691770,1068,7,15/02/2015,0,0,0,0,0,0.0
335564,699,3,03/06/2015,984,1,1,0,0,9226.504
708092,749,2,05/02/2013,773,1,1,0,0,8135.3354
709724,102,4,31/01/2013,1240,1,0,0,0,8934.0625
499864,657,6,01/11/2014,0,0,0,a,0,0.0
521953,499,2,27/05/2014,682,1,0,0,0,5730.4785
685584,52,2,19/02/2013,502,1,1,0,0,7045.4634
627497,553,5,10/07/2015,576,1,0,0,0,5350.948
414316,984,1,03/02/2014,959,1,1,0,0,9856.084
458459,704,5,13/02/2015,1137,1,0,0,0,9185.229
599827,567,5,16/01/2015,693,1,1,0,0,6274.553
316280,1026,4,26/03/2015,963,1,0,0,0,7338.2837
529219,415,7,24/08/2014,0,0,0,0,0,0.0
14677,1084,5,19/09/2014,791,1,1,0,0,7767.4775
128959,52,5,23/05/2014,529,1,1,0,0,6853.873
99248,1110,1,24/11/2014,696,1,1,0,0,7758.2637
146380,154,1,14/10/2013,733,1,0,0,1,6763.839
275243,423,4,30/04/2015,2458,1,1,0,0,16958.02
52463,105,4,12/03/2015,566,1,0,0,0,5109.172
619428,214,4,24/04/2014,612,1,0,0,1,5908.6514
268183,393,5,24/07/2015,515,1,0,0,1,4966.662
323244,979,1,28/10/2013,553,1,0,0,1,5053.683
399159,463,3,24/07/2013,836,1,0,0,1,6646.254
305286,165,1,01/04/2013,0,0,0,b,1,0.0
115497,529,2,24/03/2015,598,1,0,0,0,5243.834
53849,18,6,24/08/2013,507,1,0,0,0,4850.6562
20702,730,7,03/03/2013,0,0,0,0,0,0.0
166305,996,3,24/09/2014,600,1,0,0,0,5395.299
688527,1112,2,14/07/2015,858,1,1,0,1,9746.469
647644,691,5,17/07/2015,600,1,1,0,1,6416.6665
179801,775,1,10/03/2014,585,1,0,0,0,5035.533
270911,963,6,10/05/2014,426,1,0,0,0,3846.7048
264355,804,5,01/03/2013,432,1,0,0,0,4369.071
240794,647,6,27/07/2013,482,1,0,0,0,4588.138
647443,624,2,27/05/2014,536,1,0,0,0,4920.699
573996,65,2,02/09/2014,522,1,1,0,1,6206.9116
240191,916,2,05/11/2013,732,1,1,0,0,7480.8535
572732,824,4,04/06/2015,965,1,1,0,0,8967.152
456530,553,2,23/12/2014,1140,1,0,0,1,8825.904
414406,605,4,26/02/2015,423,1,0,0,0,4107.534
141299,80,7,20/10/2013,0,0,0,0,0,0.0
35955,986,2,15/04/2014,1041,1,1,0,1,9366.447
453600,444,4,14/03/2013,1125,1,0,0,0,8287.469
312067,1017,1,21/10/2013,1192,1,1,0,1,11776.047
440800,534,6,14/03/2015,496,1,0,0,0,4900.725
623848,865,6,28/02/2015,841,1,0,0,0,7297.759
85292,579,3,25/03/2015,645,1,0,0,0,5462.2227
569358,387,7,19/05/2013,0,0,0,0,0,0.0
118058,923,6,23/05/2015,566,1,0,0,0,5435.2964
298877,627,1,07/07/2014,532,1,0,0,0,4935.9644
515018,1043,5,10/07/2015,1161,1,0,0,0,8614.454
227248,638,5,20/12/2013,743,1,1,0,0,7334.982
66356,1114,5,06/09/2013,3236,1,0,0,0,21974.37
474328,908,7,10/08/2014,0,0,0,0,1,0.0
277756,994,4,19/03/2015,544,1,1,0,0,5831.9155
636770,658,1,25/11/2013,543,1,0,0,0,4910.879
368039,993,4,01/01/2015,0,0,0,a,1,0.0
188906,1093,1,04/08/2014,1028,1,1,0,1,11209.446
273945,578,3,19/11/2014,594,1,0,0,0,5175.109
72431,68,1,19/08/2013,1081,1,0,0,0,7788.4106
418563,270,1,19/05/2014,1413,1,1,0,0,13275.783
264770,785,7,18/01/2015,0,0,0,0,0,0.0
281134,650,6,22/03/2014,733,1,0,0,0,6767.044
368483,336,6,21/02/2015,1556,1,0,0,0,11077.402
404617,934,3,27/03/2013,785,1,1,0,1,7469.9077
520858,72,5,26/07/2013,426,1,0,0,0,4086.3315
569926,1058,6,06/07/2013,471,1,0,0,0,4575.764
7399,1082,1,16/12/2013,1922,1,1,0,0,17018.363
654898,229,1,07/04/2014,625,1,0,0,0,5862.9165
256410,608,2,12/03/2013,913,1,0,0,0,7216.46
356943,321,3,05/11/2014,562,1,1,0,0,6069.978
329999,337,6,10/08/2013,438,1,0,0,1,4439.59
636434,535,4,12/09/2013,1067,1,1,0,0,10043.579
51179,901,1,25/11/2013,759,1,0,0,0,6615.8623
664994,776,4,16/04/2015,571,1,1,0,0,5911.752
42241,381,1,17/02/2014,1295,1,1,0,0,13029.052
537217,294,3,27/11/2013,709,1,0,0,0,6016.4653
489977,956,7,19/07/2015,0,0,0,0,0,0.0
61386,742,4,18/12/2014,1114,1,1,0,0,10164.855
123813,946,2,21/05/2013,609,1,0,0,0,4882.3716
155829,996,3,08/10/2014,727,1,1,0,0,7818.187
466450,945,7,14/09/2014,0,0,0,0,0,0.0
40526,142,5,22/05/2015,638,1,1,0,0,6543.089
54214,273,5,03/04/2015,0,0,1,b,1,0.0
134738,625,5,11/01/2013,676,1,1,0,0,6830.578
586356,935,4,14/11/2013,646,1,0,0,0,5513.154
140909,759,3,02/07/2014,936,1,1,0,0,8542.564
291013,509,5,24/07/2015,491,1,0,0,0,5037.087
172290,669,5,21/02/2014,414,1,1,0,0,4655.91
505067,558,4,27/02/2014,436,1,0,0,0,3971.028
68966,178,4,09/04/2015,746,1,0,0,1,6293.135
600350,935,4,05/03/2015,707,1,1,0,0,6889.9146
68277,368,4,08/05/2014,798,1,1,0,0,8493.273
630933,654,6,20/06/2015,264,1,0,0,0,2384.119
552464,858,4,09/05/2013,0,0,0,a,0,0.0
236162,1015,3,30/07/2014,485,1,1,0,1,5358.3164
355221,153,3,20/08/2014,725,1,1,0,0,7685.403
175860,610,1,16/12/2013,958,1,1,0,0,10268.15
151965,389,1,19/08/2013,1217,1,0,0,0,9589.6455
298802,705,3,18/02/2015,1033,1,1,0,0,9626.214
234675,40,4,17/01/2013,500,1,0,0,0,4705.817
468444,578,2,04/11/2014,768,1,1,0,0,7804.745
486546,771,4,01/01/2015,0,0,0,a,1,0.0
398893,958,1,07/07/2014,574,1,0,0,0,4834.2627
643281,231,4,15/05/2014,320,1,0,0,0,3338.8193
125369,498,3,18/06/2014,950,1,1,0,1,8671.3545
273839,225,1,01/04/2013,0,0,0,b,0,0.0
638757,875,4,18/06/2015,474,1,1,0,0,5086.927
332516,778,5,31/05/2013,919,1,1,0,1,8493.066
25683,40,7,01/09/2013,0,0,0,0,0,0.0
451735,553,5,01/08/2014,732,1,1,0,1,7080.4507
678955,150,1,03/06/2013,929,1,1,0,0,10398.271
665650,1002,3,10/07/2013,509,1,0,0,1,4526.8955
375866,123,1,17/06/2013,1444,1,1,0,0,13338.438
179958,279,6,23/11/2013,716,1,0,0,0,6691.56
699336,922,4,18/12/2014,875,1,1,0,0,8027.308
78236,411,4,28/05/2015,651,1,0,0,0,5961.302
111588,74,6,21/06/2014,690,1,0,0,0,6599.1426
439375,303,2,23/04/2013,705,1,1,0,0,7363.8716
242781,1019,3,17/04/2013,547,1,0,0,0,4853.8354
429667,730,1,24/06/2013,1105,1,0,0,1,9914.092
262156,967,6,29/06/2013,776,1,0,0,0,6526.0806
652844,259,2,25/03/2014,1954,1,0,0,0,11332.315
352923,643,1,05/01/2015,1359,1,1,0,1,12934.549
86071,474,1,25/11/2013,732,1,0,0,0,5968.381
120270,567,2,16/12/2014,843,1,1,0,0,7837.7
471335,31,2,30/09/2014,676,1,1,0,0,7274.0024
570877,489,4,14/05/2015,0,0,0,a,0,0.0
666674,792,4,13/02/2014,601,1,0,0,0,5198.587
93216,544,4,11/12/2014,1665,1,0,0,0,11998.194
633935,237,2,08/04/2014,586,1,0,0,0,5071.2935
237767,219,4,23/05/2013,394,1,0,0,0,3818.3518
443475,115,1,18/05/2015,603,1,1,0,0,6987.6265
205822,654,1,23/03/2015,733,1,0,0,0,6086.3745
300984,763,7,01/12/2013,0,0,0,0,0,0.0
85617,312,3,30/07/2014,586,1,1,0,1,6281.762
443590,873,3,04/03/2015,512,1,1,0,0,5571.372
507389,1106,3,30/01/2013,464,1,0,0,0,4269.531
172892,1105,2,02/09/2014,683,1,1,0,0,7144.8438
25241,390,6,14/06/2014,969,1,0,0,0,8356.839
703664,900,1,07/04/2014,591,1,0,0,0,5164.177
668194,442,6,16/11/2013,553,1,0,0,0,5330.802
652979,882,5,26/07/2013,721,1,0,0,1,6384.354
450057,343,2,30/09/2014,941,1,1,0,0,8946.149
156229,372,7,11/01/2015,0,0,0,0,0,0.0
100119,468,4,07/03/2013,659,1,1,0,0,6504.8687
453035,865,5,02/01/2015,694,1,0,0,1,6161.401
345680,703,3,08/01/2014,431,1,1,0,0,5076.835
403399,585,4,24/07/2014,560,1,0,0,1,5094.078
301487,440,6,09/05/2015,452,1,0,0,0,4347.756
403469,1108,4,20/11/2014,651,1,0,0,0,5401.9966
626988,550,1,01/04/2013,0,0,0,b,1,0.0
167001,539,6,30/05/2015,1263,1,0,0,0,10438.53
553597,250,7,30/11/2014,0,0,0,0,0,0.0
303989,612,6,11/04/2015,493,1,0,0,0,4959.2715
463203,319,2,04/06/2013,876,1,1,0,0,8672.54
553100,41,7,07/07/2013,0,0,0,0,0,0.0
615688,562,4,10/01/2013,3250,1,1,0,0,20228.428
51477,883,2,24/09/2013,602,1,1,0,0,6514.6733
703222,121,7,16/06/2013,0,0,0,0,0,0.0
293226,877,1,02/09/2013,793,1,0,0,0,6271.3247
168819,22,3,09/10/2013,505,1,1,0,0,5612.0225
114944,413,3,02/10/2013,945,1,0,0,0,7369.3306
150207,790,5,29/08/2014,649,1,0,0,1,5980.747
122070,980,2,14/04/2015,550,1,1,0,0,6341.3477
134434,738,6,02/08/2014,620,1,0,0,0,6254.99
128355,402,4,09/07/2015,571,1,0,0,0,5154.8555
438091,736,7,12/04/2015,0,0,0,0,0,0.0
313569,957,7,06/01/2013,0,0,0,0,0,0.0
318344,878,4,23/01/2014,772,1,1,0,0,7428.4824
171234,173,6,26/10/2013,806,1,0,0,0,7147.757
487328,925,5,02/08/2013,1209,1,1,0,1,9214.339
96352,305,4,16/05/2013,425,1,1,0,0,4753.2236
519491,444,5,20/12/2013,2427,1,1,0,0,17806.818
590529,570,7,28/07/2013,0,0,0,0,0,0.0
256428,689,1,15/09/2014,869,1,1,0,0,9663.311
506436,224,5,17/07/2015,587,1,1,0,0,6393.2163
299870,153,5,19/12/2014,882,1,1,0,0,8600.107
259127,361,6,31/01/2015,761,1,0,0,0,7001.455
48393,1066,5,30/08/2013,1206,1,1,0,1,10604.815
684991,89,4,03/01/2013,578,1,0,0,1,5110.7495
143283,137,5,16/01/2015,1118,1,1,0,0,9921.09
283472,395,1,02/12/2013,721,1,1,0,0,8323.809
271038,299,4,02/01/2014,750,1,0,0,1,6195.1143
553650,429,2,31/03/2015,480,1,1,0,1,5619.9614
481757,169,3,04/03/2015,635,1,1,0,0,6660.501
412031,440,7,01/09/2013,0,0,0,0,0,0.0
317976,13,3,14/05/2014,301,1,0,0,0,3218.3054
354141,191,6,16/02/2013,795,1,0,0,0,7067.2295
406259,151,1,13/10/2014,633,1,0,0,0,5731.356
32800,103,7,08/06/2014,0,0,0,0,0,0.0
362421,204,3,03/04/2013,463,1,0,0,1,4414.8413
279793,220,6,31/01/2015,532,1,0,0,0,5186.6255
456619,809,7,10/05/2015,0,0,0,0,0,0.0
635185,788,6,28/09/2013,1411,1,0,0,0,12104.209
205265,29,7,25/08/2013,0,0,0,0,0,0.0
314485,717,5,20/09/2013,468,1,0,0,0,4724.2646
616310,730,7,14/12/2014,0,0,0,0,0,0.0
324045,564,3,17/04/2013,348,1,0,0,0,3318.843
377707,545,1,09/02/2015,919,1,0,0,0,7464.3135
477214,184,6,19/10/2013,492,1,0,0,0,4927.442
418355,746,7,27/10/2013,0,0,0,0,0,0.0
240632,283,4,29/08/2013,655,1,1,0,1,6710.4155
563227,63,6,23/05/2015,694,1,0,0,0,6875.5547
145428,582,2,16/12/2014,1248,1,1,0,0,10675.049
637603,853,4,26/09/2013,975,1,1,0,0,8642.011
600738,1114,7,01/09/2013,0,0,0,0,0,0.0
519323,489,6,06/04/2013,322,1,0,0,0,2946.5598
643227,78,1,29/12/2014,509,1,0,0,1,4678.7246
684316,688,7,21/06/2015,0,0,0,0,0,0.0
443375,1107,6,16/11/2013,622,1,0,0,0,5710.8394
164129,1,3,03/09/2014,539,1,1,0,1,4879.5186
622996,1031,1,05/08/2013,351,1,0,0,1,3499.8193
665017,836,4,08/05/2014,800,1,1,0,0,7642.482
434837,1044,3,08/01/2014,1032,1,1,0,0,8709.048
476200,1038,3,30/01/2013,423,1,0,0,0,4088.403
470987,492,6,30/11/2013,1440,1,0,0,0,10382.593
612536,1042,5,16/08/2013,533,1,1,0,1,5161.233
606329,388,3,03/09/2014,1184,1,1,0,0,10726.993
467261,7,1,17/03/2014,1119,1,1,0,0,11259.862
302529,257,7,20/10/2013,0,0,0,0,0,0.0
141341,372,6,09/05/2015,841,1,0,0,0,7763.357
610890,984,5,24/01/2014,703,1,1,0,0,6799.3447
87846,511,6,08/03/2014,780,1,0,0,0,6555.7705
641194,210,7,08/12/2013,0,0,0,0,0,0.0
546307,199,5,08/03/2013,648,1,1,0,0,6636.0312
609565,298,2,13/01/2015,645,1,1,0,0,6889.9067
641954,73,5,31/01/2014,517,1,0,0,0,4976.046
504865,233,7,01/12/2013,0,0,0,0,0,0.0
604626,170,5,16/01/2015,646,1,1,0,0,6623.6084
676694,1059,2,27/05/2014,1014,1,0,0,0,7637.3735
72135,244,6,21/06/2014,499,1,0,0,0,4845.7803
470855,320,6,05/04/2014,1700,1,0,0,0,11659.415
459558,4,1,30/06/2014,1783,1,1,0,0,14622.563
441018,469,5,08/02/2013,1826,1,1,0,1,14611.576
561580,1053,1,23/09/2013,1278,1,1,0,0,12536.267
644867,474,2,18/11/2014,654,1,0,0,0,5587.518
88970,362,5,03/07/2015,1193,1,1,0,0,10302.931
484627,594,2,26/02/2013,418,1,0,0,0,4076.0278
432650,939,6,11/07/2015,532,1,0,0,0,5300.0146
611153,76,5,15/05/2015,1101,1,0,0,0,8695.721
41679,925,2,24/02/2015,980,1,0,0,0,6994.2734
196982,339,2,26/08/2014,624,1,0,0,1,5536.3403
248457,459,2,08/10/2013,1339,1,1,0,1,11479.246
19450,1007,5,23/08/2013,655,1,0,0,0,5579.12
185788,1041,6,01/02/2014,625,1,0,0,0,5424.3765
645776,133,1,24/11/2014,944,1,1,0,0,10023.445
412816,420,2,25/03/2014,374,1,0,0,0,3635.2654
466711,804,2,10/02/2015,384,1,0,0,0,3870.417
43942,578,6,26/01/2013,715,1,0,0,0,6511.1597
153578,533,6,05/07/2014,638,1,0,0,0,6048.84
112846,1079,3,04/09/2013,569,1,0,0,0,5019.8843
333059,140,2,03/06/2014,975,1,1,0,0,9365.094
491142,574,1,04/03/2013,844,1,1,0,0,9830.066
259825,843,6,11/07/2015,1099,1,0,0,0,9537.245
406465,73,3,18/12/2013,726,1,1,0,0,7555.5254
197168,92,2,15/04/2014,643,1,1,0,1,7077.2407
428596,647,2,14/04/2015,749,1,1,0,1,7756.429
111145,546,2,11/11/2014,1686,1,1,0,0,14515.91
502639,157,7,28/04/2013,0,0,0,0,0,0.0
111631,318,5,13/06/2014,684,1,0,0,0,6303.5605
637706,768,2,31/03/2015,1640,1,1,0,0,14235.574
15756,709,6,11/10/2014,484,1,0,0,0,4842.0186
353872,1083,6,30/03/2013,474,1,0,0,0,4639.644
108597,349,7,20/01/2013,0,0,0,0,0,0.0
430067,205,3,05/06/2013,970,1,1,0,0,8727.896
438507,742,5,14/02/2014,867,1,0,0,0,7613.056
480304,340,6,11/01/2014,556,1,0,0,0,5387.3804
68293,827,4,06/06/2013,1407,1,1,0,0,12344.492
21052,212,1,13/04/2015,514,1,1,0,1,6362.654
407596,287,5,21/06/2013,852,1,1,0,0,8185.9707
217197,51,4,22/08/2013,449,1,0,0,1,5164.7725
558672,332,1,06/07/2015,612,1,0,0,0,5383.718
120912,1078,3,11/09/2013,533,1,1,0,0,5734.048
440457,221,3,09/07/2014,448,1,0,0,0,4252.653
311897,144,1,18/11/2013,819,1,1,0,0,9229.649
30323,491,2,24/12/2013,496,1,0,0,1,4642.628
113337,1073,6,24/05/2014,692,1,0,0,0,6389.069
36030,527,2,24/03/2015,840,1,0,0,0,7155.904
30453,835,1,23/03/2015,664,1,0,0,0,5549.2896
659363,499,2,27/01/2015,774,1,1,0,0,7871.8003
6932,805,7,09/02/2014,0,0,0,0,0,0.0
349970,434,4,02/01/2014,756,1,0,0,1,6304.1025
618643,919,2,07/04/2015,815,1,0,0,1,6742.1895
229878,603,6,29/11/2014,1055,1,0,0,0,8627.502
476018,967,2,30/07/2013,1146,1,1,0,1,10228.162
348431,184,5,22/03/2013,667,1,1,0,0,6839.881
375697,491,4,31/01/2013,397,1,0,0,0,3882.7817
340899,1022,5,06/09/2013,705,1,0,0,0,6235.6655
603566,704,3,27/08/2014,1113,1,0,0,0,8631.883
147471,606,7,05/07/2015,0,0,0,0,0,0.0
431343,77,7,06/04/2014,0,0,0,0,0,0.0
75595,280,1,11/02/2013,453,1,0,0,0,4371.7266
69320,25,2,02/06/2015,1761,1,1,0,0,14100.277
365946,658,7,21/06/2015,0,0,0,0,0,0.0
555836,882,3,05/03/2014,932,1,1,0,0,8437.703
476944,186,4,26/02/2015,305,1,0,0,0,3097.0889
669358,818,4,31/10/2013,622,1,0,0,0,5432.3438
487189,795,7,29/09/2013,0,0,0,0,0,0.0
29127,602,5,05/06/2015,696,1,1,0,0,7003.3164
166030,933,1,23/12/2013,1794,1,0,0,1,12498.347
248325,98,7,03/08/2014,0,0,0,0,0,0.0
480682,429,3,17/07/2013,439,1,1,0,0,5119.1797
401201,930,6,11/07/2015,1146,1,0,0,0,8158.761
353443,471,6,02/03/2013,591,1,0,0,0,5738.4473
152931,496,1,25/03/2013,1025,1,1,0,1,10667.133
360163,916,2,03/03/2015,791,1,1,0,0,8006.713
215888,706,1,02/03/2015,580,1,1,0,0,7076.326
693123,438,3,11/06/2014,451,1,0,0,0,4250.864
113756,1031,5,02/08/2013,417,1,1,0,1,4643.5757
236757,544,1,15/06/2015,2258,1,1,0,0,19535.621
361187,914,7,30/03/2014,0,0,0,0,0,0.0
217355,796,2,07/04/2015,724,1,0,0,1,6585.103
383716,65,3,11/12/2013,479,1,0,0,0,4722.8965
707795,648,3,21/08/2013,502,1,0,0,0,4547.7026
502642,971,5,19/06/2015,924,1,1,0,0,8194.214
614476,372,7,16/03/2014,0,0,0,0,0,0.0
697922,523,6,26/04/2014,1570,1,0,0,0,11859.32
89464,994,2,10/12/2013,424,1,0,0,0,4056.93
560361,1078,4,21/11/2013,498,1,1,0,0,5288.1655
211050,541,2,05/02/2013,966,1,1,0,0,9597.171
376686,1046,1,01/04/2013,0,0,0,b,0,0.0
319379,1050,1,09/12/2013,524,1,0,0,0,4698.142
409767,352,7,24/02/2013,0,0,0,0,0,0.0
4042,375,7,07/06/2015,0,0,0,0,0,0.0
326665,582,4,09/05/2013,0,0,0,a,0,0.0
335262,109,2,11/06/2013,694,1,0,0,0,5992.4736
208761,939,3,16/04/2014,651,1,1,0,1,6822.7744
442544,1044,6,01/02/2014,1027,1,0,0,0,7921.2964
652117,362,2,14/10/2014,1124,1,0,0,0,8227.416
361320,387,4,30/07/2015,1213,1,1,0,1,10968.146
294515,226,1,28/01/2013,812,1,0,0,0,6776.105
580970,748,5,18/07/2014,507,1,1,0,1,5728.716
233865,92,6,18/04/2015,513,1,0,0,0,5053.3784
615079,59,4,28/02/2013,637,1,0,0,0,5913.1055
450067,815,4,19/06/2014,0,0,1,a,1,0.0
553149,537,5,25/07/2014,546,1,0,0,0,5051.2876
693467,885,1,26/08/2013,691,1,1,0,1,7608.3833
174109,1082,4,11/12/2014,1193,1,0,0,0,9238.339
10526,1081,6,11/07/2015,434,1,0,0,0,4214.0854
352496,218,4,29/01/2015,736,1,1,0,0,7150.432
384146,1002,6,05/10/2013,705,1,0,0,0,6163.863
588708,716,7,01/06/2014,0,0,0,0,0,0.0
631955,208,1,11/08/2014,372,1,0,0,1,3674.5256
497696,350,2,06/05/2014,528,1,1,0,0,6297.0146
150217,179,2,27/01/2015,1159,1,1,0,0,10354.471
703104,879,1,13/01/2014,342,1,0,0,0,3380.3777
350574,161,7,14/04/2013,0,0,0,0,0,0.0
27627,615,5,19/09/2014,1070,1,1,0,0,9601.049
49580,1039,4,17/01/2013,721,1,0,0,0,6036.757
688567,423,2,21/05/2013,1747,1,0,0,1,12004.519
49479,599,3,11/06/2014,727,1,0,0,0,6061.044
210405,295,6,23/08/2014,674,1,0,0,0,6297.2134
351426,661,6,10/08/2013,496,1,0,0,1,4794.5063
387154,972,7,27/10/2013,0,0,0,0,0,0.0
440110,699,1,22/09/2014,848,1,0,0,0,6814.2607
25517,661,6,07/09/2013,568,1,0,0,0,5560.2876
559433,635,6,12/07/2014,247,1,0,0,0,2335.95
239818,264,3,12/11/2014,845,1,1,0,0,8070.197
337258,932,5,15/02/2013,753,1,0,0,1,6380.349
534394,1024,3,17/07/2013,737,1,1,0,1,7252.732
161662,16,5,11/10/2013,946,1,1,0,0,8464.389
65615,1061,4,13/02/2014,517,1,0,0,0,4672.154
351288,110,7,28/06/2015,0,0,0,0,0,0.0
261791,1000,2,29/04/2014,721,1,1,0,0,8038.173
